,cpu_load,gpu_load
345,0.2692676357336604,0.6676142912024586
346,0.28093627299110385,0.7139550518632347
347,0.34930734261091684,0.910699193238571
348,0.3007691626780645,0.7714464079907798
349,0.3472445450464406,0.8938724548597772
350,0.36496405515968106,0.9437572032270457
351,0.3393252992241984,0.8885228582404917
352,0.34667549744244713,0.9050230503265462
353,0.3369321379118482,0.8767191701882443
354,0.3323592081386453,0.8604302727621974
355,0.3319087121188171,0.8587255090280447
356,0.3298822703734849,0.8528812908182867
357,0.33122269361844725,0.8567710334229736
358,0.3358778191566714,0.8712831348444104
359,0.3311879184870921,0.8563196311947753
360,0.30853192040920846,0.761409911640415
361,0.3102548700990775,0.769765655013446
362,0.3081399098375685,0.7583365347675758
363,0.3067615500856733,0.7523914713791778
364,0.3063964112064441,0.7505666538609297
365,0.30299635177258327,0.735872070687668
366,0.303415234036634,0.7375144064540914
367,0.30435574327101206,0.7461678832116788
368,0.30595381862556037,0.7540338071456012
369,0.30938549181519864,0.7684306569343067
370,0.3150079982802117,0.795428351901652
371,0.31712928129287615,0.7984921244717633
372,0.3232702533526388,0.8074241260084519
373,0.32281975733281065,0.8089704187475989
374,0.3228071118304997,0.8130042258932002
375,0.3194244399623164,0.8017575873991548
376,0.32004090819997594,0.8043603534383403
377,0.32727887758521484,0.8278812908182868
378,0.3248019398200545,0.814838647714176
379,0.3257709014346322,0.8184786784479446
380,0.32584203238513143,0.8265462927391471
381,0.32609178105577297,0.8390414905877833
382,0.3256017678412231,0.8286592393392239
383,0.32669402310333273,0.8433346139070305
384,0.32598113291055203,0.8231751824817518
385,0.3189818473814326,0.8055224740683826
386,0.31697753526514455,0.7953419131771033
387,0.316776787915958,0.7933250096043027
388,0.3167720458525914,0.7939781021897809
389,0.31728576938397435,0.7954475605071073
390,0.31754026011798253,0.7964848252016904
391,0.31786588180248987,0.7991644256626969
392,0.3185661264929596,0.8035631963119478
393,0.31883484341706764,0.8045524394928928
394,0.3188095524124457,0.8055800998847484
395,0.3205230179755815,0.8116308106031502
396,0.31939598758211674,0.8085574337303113
397,0.3196599624428581,0.8137629658086825
398,0.32160104704759135,0.8175758739915483
399,0.3227549491334669,0.8226853630426432
400,0.3223866488786601,0.8211294660007684
401,0.32262691342256844,0.824318094506339
402,0.32247516739483684,0.8249903956972725
403,0.3286050746400774,0.8429312331924702
404,0.33047534443186916,0.8468786016135229
405,0.32792095296505414,0.8418459469842491
406,0.3253741487996257,0.8337879369957742
407,0.32759216990496903,0.8487994621590473
408,0.3100398965597911,0.7363234729158663
409,0.3097411465676945,0.7304072224356511
410,0.308158878091035,0.7220322704571648
411,0.3082363317926896,0.721926623127161
412,0.3080008093121479,0.7212735305416829
413,0.3080798437015914,0.7214560122935076
414,0.30809565057948013,0.7221283134844412
415,0.3089934812435587,0.7276988090664619
416,0.3107180116212166,0.768526699961583
417,0.3132850485903426,0.7656358048405687
418,0.3241443736998843,0.8187572032270457
419,0.33698746198445867,0.8571359969266231
420,0.3419350147636239,0.8912408759124087
421,0.33064100051214285,0.8317038033038802
422,0.3334957226588433,0.8657894736842106
423,0.33648164189202007,0.8895024971187092
424,0.3391688111331002,0.8751632731463697
425,0.3427933282329807,0.894919323857088
426,0.3350606035698253,0.858586246638494
427,0.3387420254301051,0.8814348828275067
428,0.3549646242072851,0.9394544756050711
429,0.3448403189195683,0.8921724932769882
430,0.3441827527993981,0.8911352285824049
431,0.3370823032517909,0.8917018824433346
432,0.3065908358044752,0.7611986169804072
433,0.30294893113891713,0.7457356895889359
434,0.30005627248528377,0.7212447176334998
435,0.31299104066161265,0.7569535151747983
436,0.3114119335605309,0.749010756819055
437,0.3117438779961937,0.750153668843642
438,0.3116632629189613,0.7513734152900499
439,0.3121422113189891,0.7515558970418749
440,0.3128045195025259,0.7553399923165579
441,0.317962303757611,0.7728198232808299
442,0.32632414216073696,0.8211294660007684
443,0.33201936026403805,0.8488666922781407
444,0.3291425084882934,0.8374471763349981
445,0.32926580213582535,0.8401363810987322
446,0.3358857225956158,0.8698040722243565
447,0.34022629126385473,0.8835286208221285
448,0.33898387066180236,0.8833557433730311
449,0.34521810330110836,0.9054264310411065
450,0.3417484936045372,0.8917210910487899
451,0.3397489235516158,0.8867076450249711
452,0.34064675421569435,0.8935363042643104
453,0.34283442611549136,0.8944102958125241
454,0.3422053123755208,0.8960334229734921
455,0.3372530175329889,0.8746158278908951
456,0.3020779721672494,0.756684594698425
457,0.3006316428404327,0.7458125240107568
458,0.29949354763244584,0.7371782558586246
459,0.2998523637605195,0.7379273914713793
460,0.30052099469521176,0.741106415674222
461,0.299993044973729,0.7387053399923165
462,0.3004561864958681,0.7416826738378793
463,0.3006269007770661,0.7445543603534382
464,0.3009035211401185,0.7487034191317711
465,0.30548435435226573,0.7645505186323472
466,0.31238721792626406,0.7933538225124855
467,0.32781947280900864,0.8434786784479448
468,0.32247200601925907,0.8329331540530157
469,0.31840647702628366,0.8176527084133691
470,0.31811563047313146,0.8307625816365731
471,0.3238535271467321,0.8600461006530925
472,0.3224087785077043,0.8529389166346523
473,0.32498688029135236,0.8677295428351901
474,0.3230489570621969,0.8591817134076065
475,0.33599004798968124,0.891260084517864
476,0.3314424092211003,0.8806953515174798
477,0.3303137981398466,0.8763734152900499
478,0.33016331666234616,0.8768536304264309
479,0.3320000758730139,0.8830964271993853
480,0.29140011001587013,0.6986265847099501
481,0.28851851617675883,0.6843161736457933
482,0.28649523580700437,0.674615827890895
483,0.2861048059231533,0.6721187091817133
484,0.28609690248420894,0.6701978486361889
485,0.28649523580700437,0.6733672685363042
486,0.2864652027390158,0.6734633115635805
487,0.28685247124728913,0.6770169035728006
488,0.28971035476956736,0.6941125624279678
489,0.29088638648448717,0.7009316173645793
490,0.2963827540639483,0.7228294275835575
491,0.30319393774619213,0.7518344218209758
492,0.3049690501330939,0.7551959277756435
493,0.3017855449263083,0.7443430656934307
494,0.33065680739003156,0.8500576258163658
495,0.3333629448845782,0.8896273530541684
496,0.34864345373959116,0.9042258932001538
497,0.3347413046364734,0.8773338455628122
498,0.3334024620792999,0.8660007683442184
499,0.3338640229136502,0.8661928543987708
500,0.3414908414949513,0.8921244717633501
501,0.33269589463767474,0.8681137149442951
502,0.331677931701642,0.8591817134076067
503,0.33641051094152086,0.8857856319631195
504,0.2960773651831385,0.7344218209757972
505,0.2937743030747539,0.7342297349212448
506,0.2908199975973546,0.7218401844026124
507,0.2907077687643448,0.7082981175566654
508,0.2929966046826295,0.7193430656934306
509,0.291487047844258,0.7130042258932001
510,0.2910981986481958,0.7109873223203995
511,0.2924733970245133,0.718574721475221
512,0.29267098299812216,0.7241452170572417
513,0.300985400767582,0.7484441029581252
514,0.30671065193887165,0.7839800230503265
515,0.31109073780183233,0.8070303495966193
516,0.3217461541866097,0.8249903956972725
517,0.3225731700377468,0.8283519016519402
518,0.32823803893550163,0.8459277756434882
519,0.32570261572215303,0.8426623127160967
520,0.32652615406015467,0.8481367652708413
521,0.32935400451444435,0.8571648098348059
522,0.3296954330768404,0.8583173261621205
523,0.32600926915319395,0.8414137533615059
524,0.3267506117261743,0.8489051094890511
