,cpu_load
1254,0.3162244956025266
1255,0.3153108580605593
1256,0.3161691715299161
1257,0.31861607622708793
1258,0.3205211211502349
1259,0.3499835608469958
1260,0.33838131247668485
1261,0.33987190106158993
1262,0.3507682142653912
1263,0.3701256330654594
1264,0.37317920573599983
1265,0.3653304585891413
1266,0.35980437407924937
1267,0.36385251550654724
1268,0.3607053661189057
1269,0.3662646450723639
1270,0.35955304472081895
1271,0.3598154388937715
1272,0.32916590266756873
1273,0.33707250298749997
1274,0.32697032732882736
1275,0.3335286009648518
1276,0.3327983232063936
1277,0.3300194740735589
1278,0.33058852167755237
1279,0.3300257968247144
1280,0.3300605719560695
1281,0.33692075695976836
1282,0.356691999822963
1283,0.36464918215213804
1284,0.3556187128143198
1285,0.3698180312217452
1286,0.37074431426602344
1287,0.3689344267477665
1288,0.3654474294855178
1289,0.3662029982485979
1290,0.3563316030071005
1291,0.3615984547196176
1292,0.3881302992558122
1293,0.37740059054495795
1294,0.3861228257639464
1295,0.37887379156418544
1296,0.3270793947862594
1297,0.32555719244557696
1298,0.3221239385681498
1299,0.32221719914769315
1300,0.3181184757111514
1301,0.318466227024703
1302,0.31864800612042316
1303,0.3187365246365999
1304,0.32418989750820376
1305,0.3259033630713396
1306,0.32952629948343126
1307,0.3421591562920858
1308,0.33684962600926915
1309,0.33889661669585674
1310,0.34484316415758826
1311,0.3469549630435195
1312,0.3468130172800789
1313,0.34687118659070937
1314,0.35316232399041475
1315,0.37361958535397927
1316,0.37737921964605237
1317,0.39030924575901466
1318,0.3851221871660797
1319,0.4199882396828508
1320,0.3563845244342718
1321,0.370571956069525
1322,0.3414849613363767
1323,0.3356048027617777
1324,0.3343623821597253
1325,0.3354214429782687
1326,0.3352696969505371
1327,0.3344129641689692
1328,0.3350183675921067
1329,0.33709539134668276
1330,0.3436868594262735
1331,0.3694212153592271
1332,0.3685795307254092
1333,0.3704257740628102
1334,0.38336054223913907
1335,0.3713504764192996
1336,0.37513306229806714
1337,0.3957831675718739
1338,0.3904688952256906
1339,0.3788603241042242
1340,0.3824279364437054
1341,0.38019600528582
1342,0.3806686309346923
1343,0.37672797627703764
1344,0.3225910001960053
1345,0.32475021971560264
1346,0.323058883781511
1347,0.3219255306368907
1348,0.32191920788573525
1349,0.32013935343546684
1350,0.31981373175095945
1351,0.31924784552254376
1352,0.31988960476482525
1353,0.3227190359069038
1354,0.3678460915913732
1355,0.38754620350406865
1356,0.36129730208208194
1357,0.3882037696242389
1358,0.4006042653279295
1359,0.4245848797728868
1360,0.4336991255635152
1361,0.4609188854254263
1362,0.38086337167028117
1363,0.3830858187014334
1364,0.38729360959540715
1365,0.38934123255711023
1366,0.3689358177530207
1367,0.37636505036071294
1368,0.3212335055229231
1369,0.3215796761486858
1370,0.3192244513432685
1371,0.320501647076676
1372,0.3202550597816122
1373,0.320514292578987
1374,0.32048900157436505
1375,0.32056487458823085
1376,0.3208304301367611
1377,0.322897969764604
1378,0.3765812884502305
1379,0.4061385694143236
1380,0.3596062822855481
1381,0.352810905481193
1382,0.354644503316283
1383,0.35734906012304074
1384,0.3679870889421405
1385,0.3680771881461061
1386,0.36555124905949077
1387,0.3641254686739294
1388,0.36619300830177226
1389,0.3687964010900423
1390,0.3696499724960325
1391,0.37182499889351855
1392,0.344488268135231
1393,0.3439919321695256
1394,0.34220733565589057
1395,0.3413079243040232
1396,0.34077365183138486
1397,0.34031209099703463
1398,0.3395075209124994
1399,0.3381512907896484
1400,0.33798057650845037
1401,0.3390175076979495
1402,0.3547042533147023
1403,0.38005058200924385
1404,0.3677654765141408
1405,0.36918967621191334
1406,0.3798324470943797
1407,0.3863749138525155
1408,0.3941155419546153
1409,0.3905969309365891
1410,0.38411769169000815
1411,0.38880126960843203
1412,0.38907947065927323
1413,0.38713364399117345
1414,0.39417718877838126
1415,0.386136229996396
1416,0.3513863896458627
1417,0.3532879570558741
1418,0.362640886702622
1419,0.3661104963991932
1420,0.3589215283354093
1421,0.3596280957770345
1422,0.35918234182057296
1423,0.35546772551672684
1424,0.35614742126594123
1425,0.35899265928590846
1426,0.37881290347055807
1427,0.41245626236888194
1428,0.3825401652767152
1429,0.38530320753166114
1430,0.4061746090959098
1431,0.3862326519515171
1432,0.38885817436883136
1433,0.3893924468414697
1434,0.3879224071978199
1435,0.38916640848766115
1436,0.39056215580523396
1437,0.3916180552481996
1438,0.39023969549630433
1439,0.39293634886411777
1440,0.35451615146782667
1441,0.3556921831827465
1442,0.3538870377278561
1443,0.35125993462275307
1444,0.34898374420677925
1445,0.3459488236521475
1446,0.3447127258012506
1447,0.35334011975290686
1448,0.3632352253112374
1449,0.3912118184864598
1450,0.3727240941078282
1451,0.3914821160983567
1452,0.38118867721723076
1453,0.3803129761821964
1454,0.3841477247579967
1455,0.38656459638718
1456,0.39271347188588696
1457,0.4042335244911766
1458,0.3997823076777167
1459,0.3947493977579524
1460,0.39533109086425683
1461,0.40058529707446305
1462,0.40396006550370195
1463,0.3899535910065187
1464,0.33942058308411155
1465,0.3379015421190068
1466,0.34230217692322285
1467,0.33936525901150105
1468,0.3393526135091901
1469,0.3396624283158088
1470,0.3407262311977187
1471,0.3344983213095682
1472,0.3349978186508513
1473,0.3482629505750542
1474,0.3504695907283177
1475,0.3511587706042653
1476,0.35529226917216217
1477,0.3623737504663029
1478,0.35564318186129146
1479,0.3578940812726433
1480,0.3579193722772653
1481,0.372652963157329
1482,0.3729785848418364
1483,0.37460827395216206
1484,0.3762490278770098
1485,0.3970935577488477
1486,0.4055533987948836
1487,0.40782800852306855
1488,0.35434385649883976
1489,0.3630297358986842
1490,0.3399121769864503
1491,0.3414043462591443
1492,0.3435287906473865
1493,0.34466688585537336
1494,0.3457385921762277
1495,0.35357248085787085
1496,0.35286749410403456
1497,0.35192540418186763
1498,0.35055178649333896
1499,0.35389810254237825
1500,0.4098339013271455
1501,0.3712398282740786
1502,0.3702060584601572
1503,0.3696654632363634
1504,0.369902566404694
1505,0.37100588648132576
1506,0.37001953730107046
1507,0.40479150728064794
1508,0.3688498283373061
1509,0.3700543124324256
1510,0.3735112766266858
1511,0.3726213494015516
1512,0.34285067558596094
1513,0.34346714382362054
1514,0.3435525009642195
1515,0.342189948090213
1516,0.34244601951201004
1517,0.3422942734842785
1518,0.3432964295424225
1519,0.3424934401456762
1520,0.359425767740059
1521,0.3600643656067628
1522,0.3598320045017988
1523,0.37011912063176927
1524,0.3689272820389608
1525,0.37086046320474964
1526,0.3709489817209264
1527,0.3724948943784419
1528,0.3814447486390278
1529,0.38136571424958426
1530,0.37775226196422584
1531,0.3734559525540753
1532,0.37656674612257285
1533,0.3752421297554992
1534,0.3781600794137545
1535,0.3784572487180622
1536,0.3827172023090687
1537,0.3748959591297365
1538,0.3666668985008757
1539,0.3689083137854943
1540,0.36752679265802135
1541,0.36783660746464003
1542,0.36768802281248614
1543,0.36597771862492806
1544,0.3675742132916875
1545,0.36725491435833557
1546,0.3730149406609804
1547,0.37300229515866945
1548,0.3726482210939624
1549,0.37281261262400495
1550,0.3744723348023192
1551,0.37304971579233553
1552,0.3725091205685418
1553,0.3735144380022635
1554,0.3717219380496842
1555,0.37610676597601145
1556,0.3774503505965516
1557,0.3752405490677103
1558,0.3791353637794877
1559,0.38409081999759737
1560,0.3430466808717809
1561,0.343143102826902
1562,0.36439386946047964
1563,0.3562280363431736
1564,0.35568111836822436
1565,0.3568445045808332
1566,0.3562280363431736
1567,0.35382222952851244
1568,0.3540024279364437
1569,0.35531439880120635
1570,0.3725344115731637
1571,0.3748106019891375
1572,0.37117185869915714
1573,0.3895078370500572
1574,0.36152966318704594
1575,0.36409986153174967
1576,0.355807573391334
1577,0.3572049013966957
1578,0.36454561548821124
1579,0.37341011260819806
1580,0.3669577450540279
1581,0.378569477551072
1582,0.3785647354877054
1583,0.39141414652343526
1584,0.3292314695970511
1585,0.32335447239802984
1586,0.33953913466827684
1587,0.32848380427291524
1588,0.32931208467428347
1589,0.3268304048457565
1590,0.32670078844706907
1591,0.32457318268324914
1592,0.3257650212760576
1593,0.33125949203017213
1594,0.32595312312293323
1595,0.33982365847027357
1596,0.3402788965534683
1597,0.33705745483974986
1598,0.3519364689963897
1599,0.36274679278447636
1600,0.38526052896136165
1601,0.3804678835855057
1602,0.36621007972989206
1603,0.36377423984724233
1604,0.3750872223521899
1605,0.36667954400318664
1606,0.3883476122130261
1607,0.37944833996168414
1608,0.3103770256514014
1609,0.30419021364576154
1610,0.3064316289303802
1611,0.30426766734741617
1612,0.30384404301999884
1613,0.3046660006702116
1614,0.304795617068899
1615,0.30482723082467644
1616,0.31454529935065345
1617,0.31610859957384657
1618,0.3354059522379378
1619,0.3380959667170379
1620,0.35366890281299196
1621,0.3605859925770901
1622,0.3832154351001208
1623,0.390205236502507
1624,0.3860021876718998
1625,0.4255367699593447
1626,0.37730682414532213
1627,0.3795150449863745
1628,0.38998077883648735
1629,0.3884048331109833
1630,0.4000734703684267
1631,0.3802152896768442
1632,0.3092929899657939
1633,0.3063118127959838
1634,0.3030808869555321
1635,0.3041873684077416
1636,0.304414987449339
1637,0.3044782149608938
1638,0.30536498081045027
1639,0.3051895244658856
1640,0.3051626527734748
1641,0.31309770547360566
1642,0.32190687852098204
1643,0.3254792329238298
1644,0.32349230837321935
1645,0.318521045277221
1646,0.32600244058194605
1647,0.33725061488754987
1648,0.33748613736809163
1649,0.34044834628443527
1650,0.36651704929849077
1651,0.3749784710323156
1652,0.3826163544281388
1653,0.382271764490165
1654,0.3964805670243236
1655,0.3820820819555005
1656,0.32288848563787076
1657,0.32733812176354177
1658,0.3203657079268331
1659,0.3157880360902636
1660,0.3156046763067546
1661,0.31684867759659585
1662,0.3177559923874076
1663,0.31601249375628326
1664,0.31544502684007864
1665,0.3271942791747545
1666,0.3430517390727053
1667,0.38475502500648084
1668,0.3526259650098951
1669,0.3500273142849917
1670,0.3798122142906822
1671,0.41136590393211897
1672,0.4019734570906493
1673,0.4317472922818177
1674,0.37626040882908973
1675,0.3824156070789522
1676,0.391574112127669
1677,0.3897563211704677
1678,0.38870358310307984
1679,0.3910983251032189
1680,0.3090005627248528
1681,0.31787454397157294
1682,0.30496032473649937
1683,0.30479277183087905
1684,0.3046821236856581
1685,0.30591347947318837
1686,0.30598935248705417
1687,0.3049777123021769
1688,0.30467422024671376
1689,0.3056510853002358
1690,0.3211576325090573
1691,0.3304757870244501
1692,0.3293108201240524
1693,0.3424336901472569
1694,0.34497069404839437
1695,0.35202214227454653
1696,0.3535822811221619
1697,0.35492744643049084
1698,0.35412477317130225
1699,0.3539335099488489
1700,0.36604284296182954
1701,0.3605341460176152
1702,0.4304906454896655
1703,0.3866818834211142
1704,0.3481873936987462
1705,0.3379382140757086
1706,0.3326903306166579
1707,0.3325733597202815
1708,0.331918954975689
1709,0.3322603835380851
1710,0.3325954893493257
1711,0.333044404681365
1712,0.33251139675895774
1713,0.33328435308771553
1714,0.3409222364835387
1715,0.37596608476280197
1716,0.3457433342395943
1717,0.3460246966660133
1718,0.3553621355724303
1719,0.35730638155274125
1720,0.36013107063145317
1721,0.3671888416087608
1722,0.3627028496639458
1723,0.36408437079141875
1724,0.365646090326823
1725,0.36296366314910944
1726,0.3618840533893108
1727,0.39925309340600285
1728,0.3471536238848248
1729,0.3673010704417706
1730,0.36005835899316513
1731,0.3498075986823387
1732,0.35000992671931414
1733,0.3506516859615956
1734,0.35101208277745816
1735,0.35033870977939924
1736,0.36111900049949736
1737,0.37081177802085247
1738,0.3735985305926315
1739,0.3710346549990832
1740,0.3714266655707231
1741,0.39565860937411085
1742,0.3838540329668245
1743,0.3847139271239702
1744,0.36946661271252346
1745,0.3729219962189948
1746,0.3727228295575971
1747,0.37514128187456924
1748,0.37402689698341546
1749,0.37378189037614046
1750,0.37318122901636963
1751,0.37608021042115847
1752,0.307729373605043
1753,0.3066608286597664
1754,0.3022981303624833
1755,0.3058151606927206
1756,0.3053978591164587
1757,0.30751914212912324
1758,0.306946933149552
1759,0.300015617195354
1760,0.30072218463697925
1761,0.30279762770376645
1762,0.31136811689502336
1763,0.32817082809071885
1764,0.3276001997989365
1765,0.3256275014384259
1766,0.33229484253188246
1767,0.33628133713541436
1768,0.3359082948172409
1769,0.34893980108624867
1770,0.34208910020928307
1771,0.3570297611896889
1772,0.36164695022098015
1773,0.38077011109073783
1774,0.3865491056468491
1775,0.4270953281191712
1776,0.3113459872659792
1777,0.30078699283632293
1778,0.29965996244285814
1779,0.3034409676338368
1780,0.30833003496481387
1781,0.30676831542940963
1782,0.29967893069632456
1783,0.297644585512048
1784,0.29940547170884996
1785,0.2982262786183524
1786,0.30728678102415924
1787,0.3226703507230066
1788,0.3235792462016073
1789,0.32434429909142065
1790,0.3485686555934218
1791,0.3388249799252651
1792,0.3471314942557806
1793,0.3776482527077182
1794,0.3586942254313697
1795,0.3849794826725005
1796,0.3509694042071586
1797,0.3642060837511618
1798,0.388578708767759
1799,0.3782394299407558
1800,0.32996016666772043
1801,0.3291429510808743
1802,0.32260364569831623
1803,0.3226605504587156
1804,0.32108934679657813
1805,0.3215809406989169
1806,0.32190656238342424
1807,0.32223218406793164
1808,0.3224566417339513
1809,0.33322428695173845
1810,0.3411941147832245
1811,0.3460452456072686
1812,0.3613194317111261
1813,0.3608389026233094
1814,0.3603599542232816
1815,0.36946787726275454
1816,0.3806022420475597
1817,0.38125348541657444
1818,0.4000431211628804
1819,0.3983707534822552
1820,0.3847025461718903
1821,0.3853395633508052
1822,0.3941376715836595
1823,0.38448283056923727
1824,0.3434560790090984
1825,0.3555356950916483
1826,0.3385116876055109
1827,0.3404037708887891
1828,0.34134111874758943
1829,0.3407704904558071
1830,0.3421646570855911
1831,0.33888631061147323
1832,0.3430055829892703
1833,0.3446937575477842
1834,0.3519902123812113
1835,0.37629802919846483
1836,0.3520297295759331
1837,0.35812170031424073
1838,0.36323206393565965
1839,0.3689320241023274
1840,0.3832941533520065
1841,0.38388533058504415
1842,0.3884882934262356
1843,0.3818241137083568
1844,0.3870324799726857
1845,0.37786291010944684
1846,0.38512458981151876
1847,0.3815095568383715
1848,0.30651540538319033
1849,0.30434512104907085
1850,0.2982816026909629
1851,0.29780897704209053
1852,0.29789433418268957
1853,0.2971261199172984
1854,0.30709077573833926
1855,0.3107295190283196
1856,0.3126279250627533
1857,0.3163773164979546
1858,0.3303711454928268
1859,0.33764230932163203
1860,0.32927730954292833
1861,0.3284300608880936
1862,0.3433596570539773
1863,0.36317199779968257
1864,0.36220303618510485
1865,0.4385091585050487
1866,0.41778318021737615
1867,0.4101041989390423
1868,0.4269132328858933
1869,0.4330036229364121
1870,0.4084934780821831
1871,0.4641668826939978
1872,0.36218722930721614
1873,0.35523536441176284
1874,0.33499307658748473
1875,0.33520172737561565
1876,0.3371032947856271
1877,0.3386681756966091
1878,0.3380928053414602
1879,0.33520330806340454
1880,0.3495322428695174
1881,0.35171359201815894
1882,0.344439266813776
1883,0.35486390278137825
1884,0.37217243406951234
1885,0.36627172655365803
1886,0.37258183220682983
1887,0.371552804456275
1888,0.3887965275450654
1889,0.38018494047129786
1890,0.368838763522784
1891,0.36837404131285606
1892,0.36920864446537976
1893,0.37970441138348116
1894,0.3963206014200899
1895,0.38574263873696724
1896,0.32095814971010184
1897,0.3215287780018842
1898,0.3301941084604733
1899,0.3311251335681181
1900,0.3301956891482622
1901,0.3216441682104717
1902,0.3209834407147238
1903,0.3179421974089366
1904,0.3187768005614603
1905,0.34046699840034395
1906,0.32988429365385463
1907,0.3781015939655663
1908,0.36335219620761383
1909,0.3646768125746875
1910,0.37380054249204914
1911,0.36320993430661547
1912,0.3615138563091572
1913,0.36154863144051236
1914,0.36375527159377585
1915,0.3653090876902358
1916,0.36503088663939454
1917,0.36513236679544003
1918,0.36824442491416864
1919,0.36431325438324724
1920,0.340412306602849
1921,0.32268489305066417
1922,0.31811164713990353
1923,0.31793461010755003
1924,0.3342188557084959
1925,0.3339343319064992
1926,0.3341666930114632
1927,0.3330475660569427
1928,0.3338884919606219
1929,0.34289999304497376
1930,0.35810304819833205
1931,0.36038081930209476
1932,0.35178978116958254
1933,0.35431097819283125
1934,0.3638820427544433
1935,0.3655022477380358
1936,0.3668648006120423
1937,0.37322706896224683
1938,0.3710789142571716
1939,0.37341675149691134
1940,0.36774682439823214
1941,0.370475091521823
1942,0.36789382836259715
1943,0.37581623556041704
1944,0.3431718713446595
1945,0.3207719446885729
1946,0.31842810083523543
1947,0.31784482704114214
1948,0.31621987999418305
1949,0.31614084560473954
1950,0.31531256520337125
1951,0.3152208853116168
1952,0.3151039144152403
1953,0.3165233720496462
1954,0.35119892007410264
1955,0.35770186963751666
1956,0.3602831327967425
1957,0.3644466644326279
1958,0.3637451551919271
1959,0.3629149779652122
1960,0.4210969340979646
1961,0.4143995599365195
1962,0.3631520811335428
1963,0.37396556629720723
1964,0.38636448131310897
1965,0.3652970744630403
1966,0.37363046048596665
1967,0.36879039447644457
1968,0.2955821040851295
1969,0.29405041761771383
1970,0.2841647961861165
1971,0.2845694522600674
1972,0.2862323358139594
1973,0.28529656864294795
1974,0.2833997432963031
1975,0.28328909515108214
1976,0.28370955810292176
1977,0.2871491347315044
1978,0.29831037120872034
1979,0.30792727571620965
1980,0.32985615741121277
1981,0.33613148793302944
1982,0.3539094834944581
1983,0.3817801705878262
1984,0.3986714002996984
1985,0.38255312691658394
1986,0.3752045093861241
1987,0.3987788870693416
1988,0.38133283594357575
1989,0.37606914560663635
1990,0.37718985324894566
1991,0.3612628430882846
1992,0.309599327259277
1993,0.3065059212564571
1994,0.30170853381723456
1995,0.3017796647677337
1996,0.30088815685481063
1997,0.30056885792145877
1998,0.2987763579688794
1999,0.3014287520786044
2000,0.3010746780138974
2001,0.3019709279901871
2002,0.3147254977585847
2003,0.32974203175285627
2004,0.330356919302727
2005,0.33045966400900356
2006,0.3348764218286661
2007,0.3436384903799341
2008,0.34573100487484115
2009,0.34044992697222415
2010,0.3378860513786759
2011,0.33934344552001466
2012,0.33661201702084614
2013,0.3406949335794991
2014,0.33826225507242713
2015,0.3397003648227417
2016,0.30144424281893534
2017,0.29858003654550164
2018,0.2999599769851858
2019,0.2999188791026751
2020,0.2996122256716342
2021,0.29964383942741163
2022,0.3004167957561694
2023,0.30296486447182897
2024,0.3012577216598486
2025,0.30263007479814613
2026,0.3063320455996813
2027,0.3177667410643719
2028,0.32526868531035225
2029,0.32337027927591855
2030,0.3322667062892406
2031,0.3368507008769656
2032,0.38835741247731714
2033,0.3868004350052795
2034,0.34851775744662017
2035,0.39373965439842185
2036,0.36470083902907835
2037,0.3676930810134106
2038,0.374447359935255
2039,0.3797948267250046
2040,0.3326397486074141
2041,0.3435986570476546
2042,0.33147003964364974
2043,0.33179882270373484
2044,0.33134674599611785
2045,0.33106538356969883
2046,0.3313404232449624
2047,0.33123293647531915
2048,0.33292111103383304
2049,0.3329400792872995
2050,0.33321195758698524
2051,0.3288050000316138
2052,0.33516568769402943
2053,0.34426412660676914
2054,0.342493756283234
2055,0.3522813750719213
2056,0.3476057005924418
2057,0.34826958946376746
2058,0.3478649333898166
2059,0.3588649397125677
2060,0.3783026574523107
2061,0.3691030545210832
2062,0.3609530282816659
2063,0.36365284302505707
2064,0.32390170651053685
2065,0.32775384265201474
2066,0.32621583343344357
2067,0.32817588629164324
2068,0.32722431224274307
2069,0.32722747361832083
2070,0.32744244715760723
2071,0.3298229629676465
2072,0.33030665343104093
2073,0.33208650788130933
2074,0.3296380224963486
2075,0.34110749309239435
2076,0.35398377582053503
2077,0.3481984585132683
2078,0.348580984958175
2079,0.37033757168419124
2080,0.3519352044461586
2081,0.3619694105299098
2082,0.3628719832573549
2083,0.3624704885589818
2084,0.3521090801029344
2085,0.3575893246669491
2086,0.40638199533380964
2087,0.3953867310744251
2088,0.3364460448030147
2089,0.33609355142609654
2090,0.3239048678861146
2091,0.3244897223679968
2092,0.32509354510334537
2093,0.3352542062102062
2094,0.32617789692651067
2095,0.327995687883712
2096,0.32725118393515384
2097,0.32792139555763505
2098,0.33111754626673157
2099,0.3453453170543567
2100,0.3541750390429884
2101,0.35886968177593437
2102,0.3738087620685513
2103,0.3758842051353385
2104,0.3879005937063335
2105,0.3917716981012778
2106,0.3689149526742076
2107,0.3744441985596773
2108,0.3789744497625807
2109,0.3734195967349313
2110,0.37612415354168904
2111,0.3757637567258265
2112,0.34607527867525717
2113,0.3413284732452785
2114,0.327557521228637
2115,0.33508791785481695
2116,0.3350484006600952
2117,0.33574074191162057
2118,0.3361770117413489
2119,0.33550996149444545
2120,0.3361991413703931
2121,0.3454082284283537
2122,0.36275185098540075
2123,0.3642013416877952
2124,0.3607870560638345
2125,0.3624088417352158
2126,0.36909040901877227
2127,0.3644416062317035
2128,0.37888909262198167
2129,0.37799600402126976
2130,0.37172383487503086
2131,0.3718708388393958
2132,0.37019689047098175
2133,0.37028224761158074
2134,0.3702095359732927
2135,0.37300103060843837
2136,0.32829412173825073
2137,0.3298811322782769
2138,0.32056613913846194
2139,0.3189443534670806
2140,0.3189380307159251
2141,0.3210561523530118
2142,0.32141971054445206
2143,0.32143235604676307
2144,0.3220835994157778
2145,0.32519755435985304
2146,0.3344575395646154
2147,0.34850289898140474
2148,0.33613496544616495
2149,0.34435770332387033
2150,0.35850201379624297
2151,0.36042381400995205
2152,0.39509177473302176
2153,0.37921977250741346
2154,0.368861209289386
2155,0.3729551906625611
2156,0.37414146523435277
2157,0.3663407709962759
2158,0.3801030608438344
2159,0.3663368508905595
2160,0.3385559468635993
2161,0.3395849746141541
2162,0.33166414810412304
2163,0.33101606611068607
2164,0.3310255502374193
2165,0.32190656238342424
2166,0.3220677925378891
2167,0.3309117407166206
2168,0.3233813440904406
2169,0.3248150279149463
2170,0.3443668713130457
2171,0.3566080336876182
2172,0.36034920554631733
2173,0.3446719440562978
2174,0.3527460972818493
2175,0.35800789079344203
2176,0.371330243615602
2177,0.40783306672399294
2178,0.37666664559082946
2179,0.36232380073217463
2180,0.3745728665456914
2181,0.359558861651882
2182,0.3617291459860014
2183,0.35978173863011276
2184,0.3410392073799151
2185,0.33967507381811973
2186,0.3382666809982359
2187,0.3380390619566386
2188,0.33709697203447164
2189,0.33725820218893643
2190,0.33878514659298553
2191,0.33804854608337176
2192,0.338791469344141
2193,0.3438654771464159
2194,0.3578940812726433
2195,0.3911697721912759
2196,0.3733882991167117
2197,0.38852970744630405
2198,0.38747064662776065
2199,0.38722880139606347
2200,0.3964442112051796
2201,0.3844436295120733
2202,0.37262008485132053
2203,0.4045357519964087
2204,0.3779659709532812
2205,0.3705193507799114
2206,0.3677879222807428
2207,0.3764611561782763
2208,0.354448498030463
2209,0.34700978129603754
2210,0.3492891330875891
2211,0.3523430218956873
2212,0.35999671216939916
2213,0.3554854292199622
2214,0.35101840552861363
2215,0.3511922811853894
2216,0.3518498473055596
2217,0.37671722760007337
2218,0.35490847817702437
2219,0.35827218179174125
2220,0.3567404953243255
2221,0.35570356413482634
2222,0.3585551249059491
2223,0.35825953628943025
2224,0.3577300058801586
2225,0.3662040731162944
2226,0.3670718707123844
2227,0.3699503031759179
2228,0.3963462085622696
2229,0.3928386623587656
2230,0.38208366264328936
2231,0.39166421133163465
2232,0.3652335308139278
2233,0.3620199925391536
2234,0.3673832662067919
2235,0.36029388147370683
2236,0.3563532268160522
2237,0.35621096491505383
2238,0.3556261104331717
2239,0.35742967520027313
2240,0.35744548207816185
2241,0.3637792980481667
2242,0.3715594433449883
2243,0.36704025695660697
2244,0.37122591822153655
2245,0.3723592713661569
2246,0.3783390132714547
2247,0.37999083201082456
2248,0.38013151322403405
2249,0.3815082922881404
2250,0.3772056601268344
2251,0.3741976112646135
2252,0.3820362420096232
2253,0.3840547803160111
2254,0.38450685702362813
2255,0.384606440354327
2256,0.3087934926245108
2257,0.3058249609570116
2258,0.299072262722956
2259,0.3023221568168742
2260,0.3013010325052637
2261,0.3022241541739642
2262,0.2979246833882359
2263,0.2974125405446418
2264,0.30374161445128006
2265,0.3081722823234846
2266,0.33347624858528446
2267,0.35417187766741065
2268,0.35072123622430595
2269,0.3692595426121814
2270,0.3692374129831372
2271,0.3659495823822862
2272,0.361477816627571
2273,0.3633651578474826
2274,0.35822318047028623
2275,0.4080875574580011
2276,0.3868004350052795
2277,0.36247364993455955
2278,0.3641112424838296
2279,0.36764566037974444
2280,0.3184148230578089
2281,0.3119608748158499
2282,0.302631655485935
2283,0.3021811594661069
2284,0.301665855246935
2285,0.3027944663281887
2286,0.30181602058687773
2287,0.3018571184693884
2288,0.3012975549921282
2289,0.3069311262716633
2290,0.3380596108978939
2291,0.3441534784615482
2292,0.33699770484133057
2293,0.3322888359182848
2294,0.36511497922976244
2295,0.34716152732376915
2296,0.36348529011943675
2297,0.3543315271340866
2298,0.35618883528600964
2299,0.35376722159345975
2300,0.3612470362103959
2301,0.3733329750441012
2302,0.38667872204553644
2303,0.3732729089081241
2304,0.3548594768555694
2305,0.3517028433411946
2306,0.3504240669199982
2307,0.34954994657275273
2308,0.34999253915363654
2309,0.3512997679550326
2310,0.3503987759153763
2311,0.3495894637674745
2312,0.35510290277505546
2313,0.3565792651698607
2314,0.3731132594414482
2315,0.3922917443838163
2316,0.36690747918234184
2317,0.3762098268198459
2318,0.380327518509854
2319,0.40885735241118115
2320,0.3924513938504922
2321,0.3927564665937443
2322,0.38543314006790635
2323,0.4047222731554954
2324,0.38054091136135154
2325,0.3693354156260472
2326,0.3568495627817576
2327,0.3646913549023451
2328,0.3288302910362357
2329,0.32070239442586257
2330,0.3138184991053307
2331,0.31402714989346164
2332,0.31390385624592976
2333,0.31381217635417524
2334,0.31348339329409014
2335,0.3150545969562276
2336,0.31597455724935036
2337,0.32447865755347466
2338,0.33421917184605365
2339,0.34769421910861853
2340,0.3354834059395924
2341,0.34989137513514884
2342,0.3504588420513534
2343,0.35512661309188853
2344,0.3614923589552286
2345,0.3626020017830158
2346,0.3650166604492947
2347,0.36534228213380204
2348,0.3618078642378872
2349,0.36656573448238794
2350,0.3694172952535107
2351,0.3790563293900442
2352,0.35560366466656973
2353,0.33413002105476136
2354,0.32642732945959446
2355,0.32875726326038984
2356,0.32674346701736856
2357,0.32652849347808216
2358,0.3262787448074406
2359,0.3268225014068121
2360,0.32662807680878103
2361,0.347018949285213
2362,0.34407444407210463
2363,0.3562125456028427
2364,0.3440191199994942
2365,0.360279655283607
2366,0.37379453587845146
2367,0.3784129894599738
2368,0.3599458140225975
2369,0.38010432539406547
2370,0.3695690412812423
2371,0.3791669775352651
2372,0.36787770534715064
2373,0.36677754664609663
2374,0.3674920175266662
2375,0.38123609785089685
2376,0.3390348952636271
2377,0.31864402278719517
2378,0.31666974373889567
2379,0.32709596039428673
2380,0.31917355319646684
2381,0.3196888574156387
2382,0.3180528455541575
2383,0.32822773285111817
2384,0.3306777989238677
2385,0.33399408190491847
2386,0.336542150620578
2387,0.32790053047882195
2388,0.34170783831460744
2389,0.3541035919549314
2390,0.35722861171352877
2391,0.35612371094910816
2392,0.35409410782819817
2393,0.3512204174280313
2394,0.3537937771483128
2395,0.34960021244443884
2396,0.3494374016021851
2397,0.3501170973513995
2398,0.3505423023666058
2399,0.35397871761961064
2400,0.3362247485125728
2401,0.33514577102788967
2402,0.3276270714913473
2403,0.32875726326038984
2404,0.33055292458854696
2405,0.332190517137817
2406,0.3327911784975879
2407,0.3298811322782769
2408,0.3289864629897761
2409,0.32911924076404125
2410,0.3351954046244602
2411,0.34482179325868273
2412,0.3460563104217907
2413,0.34501937923229153
2414,0.34867392940016056
2415,0.351566588053794
2416,0.3564603974481376
2417,0.3560257083061982
2418,0.3461163765577678
2419,0.3566946553784483
2420,0.35750080615077234
2421,0.35762125456028426
2422,0.357869422543137
2423,0.358357855069898
2424,0.3184296815230243
